AssignmentExpression,BinaryExpression,BlockStatement,CallExpression,ControlFlow,ExpressionStatement,Functions,Identifier,Literal,LogicalExpression,MemberExpression,ReturnStatement,UnaryExpression,VariableDeclaration,VariableDeclarator,array_expr_prim_elem,call_expr_str_arg,dom_operations,eval,obj_expr_prop_val,str_Constructor,str_charAt,str_charCodeAt,str_concat,str_fromCharCode,str_replace,str_slice,str_split,str_substring,var_with_str_assign,ConditionalExpression,ObjectExpressions,Property,SequenceExpression,EmptyStatement,Exceptions,Loops,NewExpression,ObjectPattern,TemplateElement,TemplateLiteral,ThisExpression,UpdateExpression,ArrayPattern,BreakStatement,SwitchCase,ContinueStatement,AssignmentPattern,LabeledStatement,Class,Imports,ClassBody,ClassDeclaration,MethodDefinition,Super,AwaitExpression,SpreadElement,RestElement,Exports,ClassExpression,ChainExpression,TaggedTemplateExpression,ExportAllDeclaration,DebuggerStatement,YieldExpression
4,9,2,6,1,7,0,27,18863,0,9,0,0,5,5,18845,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,2,6,1,7,0,27,18191,0,8,0,0,5,5,18172,2,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,116,44,121,8,27,33,475,432,1,112,32,5,67,74,260,40,1,0,0,8,9,15,0,1,8,0,0,0,6,19,31,15,0,0,5,3,4,0,0,0,4,3,0,0,3,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16926,1,2,0,2,0,17,33945,0,4,0,0,4,4,93,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,29,4,5,1,4,1,25,17799,0,7,1,0,8,8,17576,1,0,1,92,0,0,0,0,0,0,0,0,0,1,0,1,92,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,38,17,44,1,29,12,145,38,0,18,1,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17200,4,5,1,4,1,26,34558,0,7,1,0,8,8,1,1,0,1,92,0,0,0,0,0,0,0,0,0,1,0,1,92,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,1,0,2,0,15,17415,0,3,0,0,4,4,17228,0,0,1,92,0,0,0,0,0,0,0,0,0,1,0,1,92,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17753,1,2,0,2,0,17,35598,0,4,0,0,4,4,92,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,92,36,53,3,26,28,372,175,3,24,27,0,77,126,0,2,7,0,0,0,0,0,0,0,0,0,0,0,108,1,0,0,2,28,2,3,3,0,0,0,3,1,0,1,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,103,8,43,2,40,4,146,260,0,48,3,0,11,11,0,9,0,0,0,5,0,0,0,4,3,0,1,0,0,0,2,1,39,3,2,0,2,0,0,0,2,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,120,1,12,1,10,0,361,499,0,159,0,83,188,188,267,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,117,39,80,17,81,20,499,472,8,110,13,220,57,66,50,12,2,1,0,4,0,4,2,2,1,0,2,0,8,2,2,0,9,2,2,11,12,0,0,0,3,9,0,5,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,104,8,32,4,37,3,126,300,0,45,2,1,12,12,0,12,0,0,0,3,0,0,0,1,3,0,2,0,0,0,2,1,45,1,2,0,3,0,0,0,4,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,26,12,14,3,1195,6,1267,2404,1,1201,5,7,5,5,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,6,0,0,0,0,3,0,0,0,0,0,3,0,2,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18273,4,7,1,4,1,32,36541,0,8,1,0,9,9,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,214,30,50,0,19,28,395,251,0,26,27,1,136,139,0,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,106,115,148,2,23,108,634,197,1,42,107,0,171,171,0,21,6,0,0,0,0,0,0,0,0,0,0,0,142,1,0,0,0,55,2,3,3,0,0,0,3,1,0,1,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,21,16,36,3,1121,11,1257,4214,1,2250,8,2,5,5,857,16,0,1,0,4,0,0,0,4,0,0,0,0,2,0,11,0,0,0,0,2,1,0,0,0,0,2,0,2,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,4,1,3,0,7,14274,0,2,0,0,1,1,14269,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18324,4,7,1,4,1,32,36643,0,8,1,0,9,9,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,97,8,43,2,40,4,146,246,0,48,3,0,11,11,0,9,0,0,0,5,0,0,0,4,3,0,1,0,0,0,2,1,36,3,2,0,2,0,0,0,2,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18569,4,7,1,4,1,32,37133,0,8,1,0,9,9,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17696,4,5,1,4,1,26,35550,0,7,1,0,8,8,1,1,0,1,92,0,0,0,0,0,0,0,0,0,1,0,1,92,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,3,6,1,4,1,30,18419,0,6,1,0,8,8,18404,1,2,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,4,1,3,0,7,14477,0,2,0,0,1,1,14472,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,256,51,59,7,294,35,839,209840,2,313,36,2,203,207,208990,3,6,0,0,1,0,1,0,0,0,0,0,0,3,0,27,0,1,21,2,6,5,0,0,0,0,7,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17164,1,2,0,2,0,17,34420,0,4,0,0,4,4,92,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,120,10,46,2,23,5,381,184,0,45,4,0,157,157,0,23,7,0,0,0,20,0,0,0,0,0,0,0,129,1,0,0,0,5,0,2,3,0,0,0,3,1,0,1,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,41,4,6,1,4,1,27,17220,0,6,1,0,9,9,16988,1,1,1,91,0,0,0,0,0,0,0,0,0,1,0,1,91,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,9,2,6,1,7,0,27,17631,0,9,0,0,5,5,17613,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,3,6,1,4,1,29,18640,0,7,1,0,8,8,18621,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18173,1,2,0,2,0,17,36438,0,4,0,0,4,4,92,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,1,0,3,0,18,17131,0,3,0,0,4,4,16944,0,0,1,92,0,0,0,0,0,0,0,0,0,1,0,1,92,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,212,0,1,0,1,0,254,214,0,0,0,0,1,127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18820,4,7,1,4,1,32,37635,0,8,1,0,9,9,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,2,7,1,7,0,29,19084,0,9,0,0,5,5,19062,2,3,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17300,1,2,0,2,0,17,34692,0,4,0,0,4,4,92,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,89,10,40,3,37,5,143,385,0,54,3,1,16,16,0,18,0,0,0,5,0,0,0,1,8,0,2,0,0,0,3,1,36,2,2,0,3,0,0,0,4,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,43,15,35,1,27,10,126,41,0,18,1,0,0,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,41,4,6,1,4,1,27,17895,0,6,1,0,9,9,17661,1,1,1,92,0,0,0,0,0,0,0,0,0,1,0,1,92,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,5,1,4,0,10,13886,0,3,0,0,1,1,13877,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1,1,0,1,0,10,17591,0,1,0,0,4,4,17309,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,92,92,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6,2,3,0,90,1,16184,16179,0,3,1,0,5,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,16082,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,4,1,4,0,9,14534,0,2,0,0,1,1,14527,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,2,1,1,1,8,11247,0,1,1,0,1,1,11245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,29,4,5,1,4,1,25,17789,0,7,1,0,8,8,17566,1,0,1,92,0,0,0,0,0,0,0,0,0,1,0,1,92,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,2,1,1,1,8,11263,0,1,1,0,1,1,11261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,9,2,6,1,7,0,27,18171,0,9,0,0,5,5,18153,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17180,1,2,0,2,0,17,34452,0,4,0,0,4,4,92,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,22,18,45,4,18,7,193,303,1,35,5,0,41,45,257,8,1,0,0,2,2,1,0,0,0,2,0,0,13,0,23,0,1,0,4,3,2,0,0,0,0,2,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,114,1,12,1,10,0,352,509,0,153,0,98,185,185,268,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16945,1,2,0,2,0,17,33982,0,4,0,0,4,4,92,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,21,16,36,3,1121,11,1257,4205,1,2250,8,3,5,5,848,16,0,1,0,4,0,0,0,4,0,0,0,0,2,0,11,0,0,0,0,2,1,0,0,0,0,2,0,2,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,41,4,6,1,4,1,27,18048,0,6,1,0,9,9,17816,1,1,1,91,0,0,0,0,0,0,0,0,0,1,0,1,91,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18649,4,7,1,4,1,32,37293,0,8,1,0,9,9,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,29,4,5,1,4,1,25,17777,0,7,1,0,8,8,17554,1,0,1,92,0,0,0,0,0,0,0,0,0,1,0,1,92,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,109,106,139,2,23,99,601,197,1,42,98,0,171,171,0,21,6,0,0,0,0,0,0,0,0,0,0,0,142,1,0,0,0,46,2,3,3,0,0,0,3,1,0,1,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,9,15,1,6,1,64,38,0,22,1,0,19,19,2,9,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,4,3,1,0,0,0,1,1,0,2,0,2,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,37,17,41,1,29,12,150,37,0,15,1,1,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,3,6,1,4,1,30,18459,0,6,1,0,8,8,18444,1,2,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,27,17,44,1,30,12,135,88,0,26,1,0,0,0,33,13,0,1,0,0,0,0,0,0,11,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,21,10,13,3,10,6,77,1344,1,15,5,5,5,5,1314,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,2,0,0,0,0,2,0,2,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,2,6,1,7,0,27,18479,0,8,0,0,5,5,18460,2,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,33,17,42,1,30,12,152,89,0,23,1,0,0,0,31,12,0,1,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,4,1,3,0,7,14409,0,2,0,0,1,1,14404,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,1,0,3,0,18,17228,0,3,0,0,4,4,17041,0,0,1,92,0,0,0,0,0,0,0,0,0,1,0,1,92,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,185,33,53,0,19,31,372,231,0,26,30,1,126,129,0,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,111,117,152,2,23,110,646,193,1,44,109,0,165,165,0,23,6,0,0,0,0,0,0,0,0,0,0,0,134,1,0,0,0,58,2,3,3,0,0,0,3,1,0,1,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,2,6,1,7,0,27,18470,0,8,0,0,5,5,18451,2,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,2,7,1,7,0,29,18818,0,9,0,0,5,5,18796,2,3,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,22,18,45,4,18,7,169,295,1,35,5,0,33,37,257,8,1,0,0,2,2,1,0,0,0,2,0,0,5,0,23,0,1,0,4,3,2,0,0,0,0,2,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,21,16,36,3,1121,11,1257,4151,1,2250,8,1,5,5,794,16,0,1,0,4,0,0,0,4,0,0,0,0,2,0,11,0,0,0,0,2,1,0,0,0,0,2,0,2,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,154,1,15,1,17,0,40,4335,0,384,0,0,1,1,3969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,1,1,0,4,11863,0,1,0,0,1,1,11861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,129,5,23,1,43,2,114,334,0,46,1,0,6,6,4,14,0,0,0,1,0,0,0,0,2,0,3,0,0,0,1,0,48,2,2,0,3,0,0,0,2,2,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,100,8,32,4,37,3,126,279,0,45,2,1,12,12,0,12,0,0,0,3,0,0,0,1,3,0,2,0,0,0,2,1,40,1,2,0,3,0,0,0,4,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,3,6,1,4,1,29,18610,0,7,1,0,8,8,18591,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,2,6,1,7,0,27,18203,0,8,0,0,5,5,18184,2,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35,4,6,1,4,1,27,17184,0,6,1,0,9,9,16956,1,1,1,92,0,0,0,0,0,0,0,0,0,1,0,1,92,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,3,6,1,4,1,29,19074,0,7,1,0,8,8,19055,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,234,3,0,2,233,242,239,0,2,233,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,234,0,1,0,0,0,0,2,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,1,0,2,0,15,17863,0,3,0,0,4,4,17676,0,0,1,92,0,0,0,0,0,0,0,0,0,1,0,1,92,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,2,7,1,7,0,29,18769,0,9,0,0,5,5,18747,2,3,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,94,35,42,2,62,31,493,582,0,187,31,1,132,132,355,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,2,0,101,0,0,0,0,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,2,7,1,7,0,29,18516,0,9,0,0,5,5,18494,2,3,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17269,1,2,0,2,0,17,34631,0,4,0,0,4,4,93,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,117,0,15,0,18,0,42,3494,0,310,0,0,1,1,3203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18342,4,7,1,4,1,32,36679,0,8,1,0,9,9,2,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,5,1,4,0,10,13931,0,3,0,0,1,1,13922,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,5,1,4,0,10,14303,0,3,0,0,1,1,14294,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,1900,28,986,11,920,8,3394,1986,0,37,17,3,279,279,0,0,4,1,0,13,0,0,0,12,0,0,0,0,98,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,108,0,14,0,17,0,39,3287,0,289,0,0,1,1,3016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6,2,3,0,90,1,16141,16136,0,3,1,0,5,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,16039,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,99,4,21,1,22,2,351,178,1,23,1,0,174,174,0,8,7,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,108,8,32,4,37,3,125,289,0,44,2,2,12,12,0,12,0,0,0,3,0,0,0,1,3,0,2,0,0,0,2,1,41,1,2,0,3,0,0,0,4,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,102,116,145,2,23,109,623,177,1,38,108,0,155,155,0,17,6,0,0,0,0,0,0,0,0,0,0,0,130,1,0,0,0,59,2,3,3,0,0,0,3,1,0,1,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,2,7,1,7,0,29,18870,0,9,0,0,5,5,18848,2,3,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,211,0,1,0,1,0,222,213,0,0,0,0,1,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16908,1,2,0,2,0,17,33908,0,4,0,0,4,4,92,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Malicious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
